protocol,fold,method,key,value
lolo,51,joint_fp,selected_eta,4.0
lolo,51,joint_fp,selected_k,5
lolo,51,joint_fp,selected_weighting,inv_sq
lolo,51,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8478485840131413, 'eta=0.0,k=3,w=inv_sq': 1.8099952901615337, 'eta=0.0,k=5,w=inv': 1.981146759791676, 'eta=0.0,k=5,w=inv_sq': 1.698284472187384, 'eta=0.5,k=3,w=inv': 1.8477087957894205, 'eta=0.5,k=3,w=inv_sq': 1.8096314003843055, 'eta=0.5,k=5,w=inv': 1.9810695262237128, 'eta=0.5,k=5,w=inv_sq': 1.69792073592123, 'eta=1.0,k=3,w=inv': 1.847569327820239, 'eta=1.0,k=3,w=inv_sq': 1.809268188152583, 'eta=1.0,k=5,w=inv': 1.9809924310313374, 'eta=1.0,k=5,w=inv_sq': 1.6975577395900823, 'eta=2.0,k=3,w=inv': 1.8472913481125994, 'eta=2.0,k=3,w=inv_sq': 1.808543788309648, 'eta=2.0,k=5,w=inv': 1.9808386541216734, 'eta=2.0,k=5,w=inv_sq': 1.6968339559118493, 'eta=4.0,k=3,w=inv': 1.8467391822005312, 'eta=4.0,k=3,w=inv_sq': 1.8071030314261771, 'eta=4.0,k=5,w=inv': 1.9805327427400061, 'eta=4.0,k=5,w=inv_sq': 1.6954551144379024}"
lolo,52,joint_fp,selected_eta,4.0
lolo,52,joint_fp,selected_k,5
lolo,52,joint_fp,selected_weighting,inv_sq
lolo,52,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8193479776019184, 'eta=0.0,k=3,w=inv_sq': 1.7531615958138154, 'eta=0.0,k=5,w=inv': 1.9285842407787759, 'eta=0.0,k=5,w=inv_sq': 1.6432400860485719, 'eta=0.5,k=3,w=inv': 1.8191928442676462, 'eta=0.5,k=3,w=inv_sq': 1.7528792443452728, 'eta=0.5,k=5,w=inv': 1.928456858860522, 'eta=0.5,k=5,w=inv_sq': 1.643008930368939, 'eta=1.0,k=3,w=inv': 1.8190380513849476, 'eta=1.0,k=3,w=inv_sq': 1.7525975061320087, 'eta=1.0,k=5,w=inv': 1.9283297172400022, 'eta=1.0,k=5,w=inv_sq': 1.642778380830937, 'eta=2.0,k=3,w=inv': 1.8187294823772313, 'eta=2.0,k=3,w=inv_sq': 1.7520358614425127, 'eta=2.0,k=5,w=inv': 1.9280761520849081, 'eta=2.0,k=5,w=inv_sq': 1.6423190896872815, 'eta=4.0,k=3,w=inv': 1.8181163795141169, 'eta=4.0,k=3,w=inv_sq': 1.7509198432887372, 'eta=4.0,k=5,w=inv': 1.927571874624812, 'eta=4.0,k=5,w=inv_sq': 1.6414076665161819}"
lolo,53,joint_fp,selected_eta,4.0
lolo,53,joint_fp,selected_k,5
lolo,53,joint_fp,selected_weighting,inv_sq
lolo,53,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8779302318188225, 'eta=0.0,k=3,w=inv_sq': 1.847762155691968, 'eta=0.0,k=5,w=inv': 2.0251525678245397, 'eta=0.0,k=5,w=inv_sq': 1.7676147493281764, 'eta=0.5,k=3,w=inv': 1.8777634557077911, 'eta=0.5,k=3,w=inv_sq': 1.8472964858188448, 'eta=0.5,k=5,w=inv': 2.025059126985891, 'eta=0.5,k=5,w=inv_sq': 1.7671797371202989, 'eta=1.0,k=3,w=inv': 1.8775970222765466, 'eta=1.0,k=3,w=inv_sq': 1.8468317380023815, 'eta=1.0,k=5,w=inv': 2.02496585522353, 'eta=1.0,k=5,w=inv_sq': 1.7667456241692219, 'eta=2.0,k=3,w=inv': 1.8772651789872752, 'eta=2.0,k=3,w=inv_sq': 1.8459049980776379, 'eta=2.0,k=5,w=inv': 2.0247798168953266, 'eta=2.0,k=5,w=inv_sq': 1.7658800833556465, 'eta=4.0,k=3,w=inv': 1.8766055557254238, 'eta=4.0,k=3,w=inv_sq': 1.8440624683298514, 'eta=4.0,k=5,w=inv': 2.024409746922501, 'eta=4.0,k=5,w=inv_sq': 1.7641596541814957}"
lolo,54,joint_fp,selected_eta,4.0
lolo,54,joint_fp,selected_k,5
lolo,54,joint_fp,selected_weighting,inv_sq
lolo,54,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.823709951377083, 'eta=0.0,k=3,w=inv_sq': 1.777821775501845, 'eta=0.0,k=5,w=inv': 1.9108765152912823, 'eta=0.0,k=5,w=inv_sq': 1.6698912194507662, 'eta=0.5,k=3,w=inv': 1.8234883893513354, 'eta=0.5,k=3,w=inv_sq': 1.7775037922792494, 'eta=0.5,k=5,w=inv': 1.9106947080235035, 'eta=0.5,k=5,w=inv_sq': 1.6695957959109393, 'eta=1.0,k=3,w=inv': 1.823267259056794, 'eta=1.0,k=3,w=inv_sq': 1.777186400504092, 'eta=1.0,k=5,w=inv': 1.9105132738801698, 'eta=1.0,k=5,w=inv_sq': 1.6693009657498645, 'eta=2.0,k=3,w=inv': 1.8228262884363324, 'eta=2.0,k=3,w=inv_sq': 1.776553384198207, 'eta=2.0,k=5,w=inv': 1.9101515200544588, 'eta=2.0,k=5,w=inv_sq': 1.6687130761943931, 'eta=4.0,k=3,w=inv': 1.8219494708025659, 'eta=4.0,k=3,w=inv_sq': 1.7752943712816391, 'eta=4.0,k=5,w=inv': 1.9094324361807817, 'eta=4.0,k=5,w=inv_sq': 1.667544315307848}"
lolo,55,joint_fp,selected_eta,4.0
lolo,55,joint_fp,selected_k,5
lolo,55,joint_fp,selected_weighting,inv_sq
lolo,55,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8635142448154836, 'eta=0.0,k=3,w=inv_sq': 1.8298854295046263, 'eta=0.0,k=5,w=inv': 1.9749134600725733, 'eta=0.0,k=5,w=inv_sq': 1.7288965106361778, 'eta=0.5,k=3,w=inv': 1.863321724545184, 'eta=0.5,k=3,w=inv_sq': 1.8293744979465307, 'eta=0.5,k=5,w=inv': 1.974793613640979, 'eta=0.5,k=5,w=inv_sq': 1.728407037375855, 'eta=1.0,k=3,w=inv': 1.8631295767856395, 'eta=1.0,k=3,w=inv_sq': 1.8288645309282983, 'eta=1.0,k=5,w=inv': 1.974673982463122, 'eta=1.0,k=5,w=inv_sq': 1.7279185452584942, 'eta=2.0,k=3,w=inv': 1.8627463941438438, 'eta=2.0,k=3,w=inv_sq': 1.8278474801964693, 'eta=2.0,k=5,w=inv': 1.9744353633762817, 'eta=2.0,k=5,w=inv_sq': 1.7269444913633931, 'eta=4.0,k=3,w=inv': 1.86198444807526, 'eta=4.0,k=3,w=inv_sq': 1.8258248402084427, 'eta=4.0,k=5,w=inv': 1.9739606809765655, 'eta=4.0,k=5,w=inv_sq': 1.7250080141549184}"
lolo,56,joint_fp,selected_eta,4.0
lolo,56,joint_fp,selected_k,5
lolo,56,joint_fp,selected_weighting,inv_sq
lolo,56,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8190965649786608, 'eta=0.0,k=3,w=inv_sq': 1.791762858913958, 'eta=0.0,k=5,w=inv': 1.9702752097777831, 'eta=0.0,k=5,w=inv_sq': 1.678961695123754, 'eta=0.5,k=3,w=inv': 1.8189448160573392, 'eta=0.5,k=3,w=inv_sq': 1.7913045763724902, 'eta=0.5,k=5,w=inv': 1.9701413226926092, 'eta=0.5,k=5,w=inv_sq': 1.6784134324298945, 'eta=1.0,k=3,w=inv': 1.8187933675679504, 'eta=1.0,k=3,w=inv_sq': 1.7908471520477973, 'eta=1.0,k=5,w=inv': 1.9700076877114165, 'eta=1.0,k=5,w=inv_sq': 1.677866352437816, 'eta=2.0,k=3,w=inv': 1.8184913681610082, 'eta=2.0,k=3,w=inv_sq': 1.7899348695914863, 'eta=2.0,k=5,w=inv': 1.9697411710882915, 'eta=2.0,k=5,w=inv_sq': 1.6767757250479582, 'eta=4.0,k=3,w=inv': 1.8178909337944842, 'eta=4.0,k=3,w=inv_sq': 1.78812051054929, 'eta=4.0,k=5,w=inv': 1.969211130563898, 'eta=4.0,k=5,w=inv_sq': 1.6746084929970981}"
lolo,57,joint_fp,selected_eta,4.0
lolo,57,joint_fp,selected_k,5
lolo,57,joint_fp,selected_weighting,inv_sq
lolo,57,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8605499648640538, 'eta=0.0,k=3,w=inv_sq': 1.8405177256546936, 'eta=0.0,k=5,w=inv': 1.990143545338665, 'eta=0.0,k=5,w=inv_sq': 1.7203436778016494, 'eta=0.5,k=3,w=inv': 1.8604246518782874, 'eta=0.5,k=3,w=inv_sq': 1.8401119409148683, 'eta=0.5,k=5,w=inv': 1.9899793880251446, 'eta=0.5,k=5,w=inv_sq': 1.7198412515149863, 'eta=1.0,k=3,w=inv': 1.8602995595769405, 'eta=1.0,k=3,w=inv_sq': 1.8397068742046072, 'eta=1.0,k=5,w=inv': 1.9898155450074866, 'eta=1.0,k=5,w=inv_sq': 1.7193398792764112, 'eta=2.0,k=3,w=inv': 1.8600500345544644, 'eta=2.0,k=3,w=inv_sq': 1.8388988878800072, 'eta=2.0,k=5,w=inv': 1.9894887978891866, 'eta=2.0,k=5,w=inv_sq': 1.7183402827574583, 'eta=4.0,k=3,w=inv': 1.8595536056578068, 'eta=4.0,k=3,w=inv_sq': 1.8372914549165749, 'eta=4.0,k=5,w=inv': 1.9888390317815117, 'eta=4.0,k=5,w=inv_sq': 1.7163535831394554}"
lolo,58,joint_fp,selected_eta,4.0
lolo,58,joint_fp,selected_k,5
lolo,58,joint_fp,selected_weighting,inv_sq
lolo,58,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.8136584508346463, 'eta=0.0,k=3,w=inv_sq': 1.7707949636166502, 'eta=0.0,k=5,w=inv': 1.980892213181716, 'eta=0.0,k=5,w=inv_sq': 1.6625700074877372, 'eta=0.5,k=3,w=inv': 1.813544271731932, 'eta=0.5,k=3,w=inv_sq': 1.7703998087362725, 'eta=0.5,k=5,w=inv': 1.9807681023080321, 'eta=0.5,k=5,w=inv_sq': 1.6621461910095459, 'eta=1.0,k=3,w=inv': 1.8134303012326316, 'eta=1.0,k=3,w=inv_sq': 1.7700053575632795, 'eta=1.0,k=5,w=inv': 1.9806442247258984, 'eta=1.0,k=5,w=inv_sq': 1.6617232771394699, 'eta=2.0,k=3,w=inv': 1.8132029836104124, 'eta=2.0,k=3,w=inv_sq': 1.7692185594849235, 'eta=2.0,k=5,w=inv': 1.9803971665969842, 'eta=2.0,k=5,w=inv_sq': 1.6608801447302288, 'eta=4.0,k=3,w=inv': 1.8127508249773236, 'eta=4.0,k=3,w=inv_sq': 1.767653332661438, 'eta=4.0,k=5,w=inv': 1.9799058187830036, 'eta=4.0,k=5,w=inv_sq': 1.6592045745999302}"
lolo,59,joint_fp,selected_eta,4.0
lolo,59,joint_fp,selected_k,5
lolo,59,joint_fp,selected_weighting,inv_sq
lolo,59,joint_fp,cv_scores,"{'eta=0.0,k=3,w=inv': 1.824742802964084, 'eta=0.0,k=3,w=inv_sq': 1.7965481116878022, 'eta=0.0,k=5,w=inv': 1.9000104883334996, 'eta=0.0,k=5,w=inv_sq': 1.6394882975855125, 'eta=0.5,k=3,w=inv': 1.8246358438019536, 'eta=0.5,k=3,w=inv_sq': 1.7962089008137423, 'eta=0.5,k=5,w=inv': 1.8999164821278798, 'eta=0.5,k=5,w=inv_sq': 1.639018708097438, 'eta=1.0,k=3,w=inv': 1.8245290871868889, 'eta=1.0,k=3,w=inv_sq': 1.7958702747573538, 'eta=1.0,k=5,w=inv': 1.8998226070268154, 'eta=1.0,k=5,w=inv_sq': 1.638550071175117, 'eta=2.0,k=3,w=inv': 1.824316179024614, 'eta=2.0,k=3,w=inv_sq': 1.795194771242524, 'eta=2.0,k=5,w=inv': 1.8996352491701582, 'eta=2.0,k=5,w=inv_sq': 1.637615642004719, 'eta=4.0,k=3,w=inv': 1.8238927651295054, 'eta=4.0,k=3,w=inv_sq': 1.7938507178607264, 'eta=4.0,k=5,w=inv': 1.8992620960787219, 'eta=4.0,k=5,w=inv_sq': 1.6357580720589693}"
lolo,1,gp_augmented_wknn,selected_delta,2.0
lolo,1,gp_augmented_wknn,selected_w_virt,1.0
lolo,1,gp_augmented_wknn,selected_k,5
lolo,1,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5010252447014492, (2.0, 0.25, 7): 1.6383104854878323, (2.0, 0.5, 5): 1.4777481711226588, (2.0, 0.5, 7): 1.5930167972084222, (2.0, 1.0, 5): 1.4737641875801808, (2.0, 1.0, 7): 1.5580818636562785, (4.0, 0.25, 5): 1.689308047821387, (4.0, 0.25, 7): 1.7398911538312825, (4.0, 0.5, 5): 1.6475753195304745, (4.0, 0.5, 7): 1.7288389540140843, (4.0, 1.0, 5): 1.6005372239759361, (4.0, 1.0, 7): 1.71392887336151}"
lolo,1,gp_augmented_wknn,n_gp_keys,89
lolo,1,gp_augmented_wknn,n_real_refs,58
lolo,1,gp_augmented_wknn,n_virtual_refs,59
lolo,2,gp_augmented_wknn,selected_delta,2.0
lolo,2,gp_augmented_wknn,selected_w_virt,1.0
lolo,2,gp_augmented_wknn,selected_k,5
lolo,2,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.554613577482414, (2.0, 0.25, 7): 1.6935621212415297, (2.0, 0.5, 5): 1.5294911107306788, (2.0, 0.5, 7): 1.6450554982491297, (2.0, 1.0, 5): 1.5246313143041519, (2.0, 1.0, 7): 1.6069029262988095, (4.0, 0.25, 5): 1.7486471525656713, (4.0, 0.25, 7): 1.8004303027156165, (4.0, 0.5, 5): 1.7062970565844542, (4.0, 0.5, 7): 1.7839777125586267, (4.0, 1.0, 5): 1.6598921148875436, (4.0, 1.0, 7): 1.761326496894497}"
lolo,2,gp_augmented_wknn,n_gp_keys,89
lolo,2,gp_augmented_wknn,n_real_refs,58
lolo,2,gp_augmented_wknn,n_virtual_refs,59
lolo,3,gp_augmented_wknn,selected_delta,2.0
lolo,3,gp_augmented_wknn,selected_w_virt,0.5
lolo,3,gp_augmented_wknn,selected_k,5
lolo,3,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.527128384064731, (2.0, 0.25, 7): 1.6773490991574698, (2.0, 0.5, 5): 1.5136723633302698, (2.0, 0.5, 7): 1.6399723368167758, (2.0, 1.0, 5): 1.5233492042085903, (2.0, 1.0, 7): 1.614994143379217, (4.0, 0.25, 5): 1.7406350839006868, (4.0, 0.25, 7): 1.8117569152586512, (4.0, 0.5, 5): 1.7048502436822253, (4.0, 0.5, 7): 1.8002138443140503, (4.0, 1.0, 5): 1.6672053008982937, (4.0, 1.0, 7): 1.784889033037767}"
lolo,3,gp_augmented_wknn,n_gp_keys,89
lolo,3,gp_augmented_wknn,n_real_refs,58
lolo,3,gp_augmented_wknn,n_virtual_refs,59
lolo,4,gp_augmented_wknn,selected_delta,2.0
lolo,4,gp_augmented_wknn,selected_w_virt,1.0
lolo,4,gp_augmented_wknn,selected_k,5
lolo,4,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5058213605534245, (2.0, 0.25, 7): 1.6223904243131633, (2.0, 0.5, 5): 1.485841861477474, (2.0, 0.5, 7): 1.5852933463022074, (2.0, 1.0, 5): 1.4856370745297418, (2.0, 1.0, 7): 1.5626098749803297, (4.0, 0.25, 5): 1.6892233045096252, (4.0, 0.25, 7): 1.7882936124149698, (4.0, 0.5, 5): 1.6488435468530502, (4.0, 0.5, 7): 1.7766470303584754, (4.0, 1.0, 5): 1.6141879274164481, (4.0, 1.0, 7): 1.760551155059015}"
lolo,4,gp_augmented_wknn,n_gp_keys,89
lolo,4,gp_augmented_wknn,n_real_refs,58
lolo,4,gp_augmented_wknn,n_virtual_refs,59
lolo,5,gp_augmented_wknn,selected_delta,2.0
lolo,5,gp_augmented_wknn,selected_w_virt,1.0
lolo,5,gp_augmented_wknn,selected_k,5
lolo,5,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.4894481275511284, (2.0, 0.25, 7): 1.6281043495382386, (2.0, 0.5, 5): 1.467319522180915, (2.0, 0.5, 7): 1.5858226951454795, (2.0, 1.0, 5): 1.4645462586618117, (2.0, 1.0, 7): 1.5576960627689103, (4.0, 0.25, 5): 1.7105949019788838, (4.0, 0.25, 7): 1.7719677854792086, (4.0, 0.5, 5): 1.6682822297782602, (4.0, 0.5, 7): 1.7637957769200219, (4.0, 1.0, 5): 1.6311303790291516, (4.0, 1.0, 7): 1.7531455417255497}"
lolo,5,gp_augmented_wknn,n_gp_keys,89
lolo,5,gp_augmented_wknn,n_real_refs,58
lolo,5,gp_augmented_wknn,n_virtual_refs,59
lolo,6,gp_augmented_wknn,selected_delta,2.0
lolo,6,gp_augmented_wknn,selected_w_virt,0.5
lolo,6,gp_augmented_wknn,selected_k,5
lolo,6,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5011322551610133, (2.0, 0.25, 7): 1.6165014352138571, (2.0, 0.5, 5): 1.4854997995346368, (2.0, 0.5, 7): 1.5769823315599698, (2.0, 1.0, 5): 1.4917280627104605, (2.0, 1.0, 7): 1.5495852808487163, (4.0, 0.25, 5): 1.6461638189366405, (4.0, 0.25, 7): 1.7472832179639557, (4.0, 0.5, 5): 1.6103379585341382, (4.0, 0.5, 7): 1.7388906777645579, (4.0, 1.0, 5): 1.5737593428946877, (4.0, 1.0, 7): 1.7278556289596883}"
lolo,6,gp_augmented_wknn,n_gp_keys,89
lolo,6,gp_augmented_wknn,n_real_refs,58
lolo,6,gp_augmented_wknn,n_virtual_refs,59
lolo,7,gp_augmented_wknn,selected_delta,2.0
lolo,7,gp_augmented_wknn,selected_w_virt,0.5
lolo,7,gp_augmented_wknn,selected_k,5
lolo,7,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.4751436258054231, (2.0, 0.25, 7): 1.6602493801570675, (2.0, 0.5, 5): 1.4558779001981315, (2.0, 0.5, 7): 1.6108473361567985, (2.0, 1.0, 5): 1.4728271833280862, (2.0, 1.0, 7): 1.5744502060411227, (4.0, 0.25, 5): 1.6897766495452133, (4.0, 0.25, 7): 1.796681951894621, (4.0, 0.5, 5): 1.6511890195930903, (4.0, 0.5, 7): 1.7725001936014206, (4.0, 1.0, 5): 1.600966230665047, (4.0, 1.0, 7): 1.7377554416382217}"
lolo,7,gp_augmented_wknn,n_gp_keys,89
lolo,7,gp_augmented_wknn,n_real_refs,58
lolo,7,gp_augmented_wknn,n_virtual_refs,59
lolo,8,gp_augmented_wknn,selected_delta,2.0
lolo,8,gp_augmented_wknn,selected_w_virt,1.0
lolo,8,gp_augmented_wknn,selected_k,5
lolo,8,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5060816280675449, (2.0, 0.25, 7): 1.600632421996418, (2.0, 0.5, 5): 1.474004166028376, (2.0, 0.5, 7): 1.541213498841772, (2.0, 1.0, 5): 1.4732449228263622, (2.0, 1.0, 7): 1.5190418611479166, (4.0, 0.25, 5): 1.6852595750816661, (4.0, 0.25, 7): 1.7424576942159788, (4.0, 0.5, 5): 1.6377740223675847, (4.0, 0.5, 7): 1.7227746344630377, (4.0, 1.0, 5): 1.5776913555672214, (4.0, 1.0, 7): 1.691719203053012}"
lolo,8,gp_augmented_wknn,n_gp_keys,89
lolo,8,gp_augmented_wknn,n_real_refs,58
lolo,8,gp_augmented_wknn,n_virtual_refs,59
lolo,9,gp_augmented_wknn,selected_delta,2.0
lolo,9,gp_augmented_wknn,selected_w_virt,1.0
lolo,9,gp_augmented_wknn,selected_k,5
lolo,9,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5603788696608751, (2.0, 0.25, 7): 1.710786256255948, (2.0, 0.5, 5): 1.5212952786217946, (2.0, 0.5, 7): 1.6401103369901282, (2.0, 1.0, 5): 1.4964252506382283, (2.0, 1.0, 7): 1.5907875535337208, (4.0, 0.25, 5): 1.7429043246898859, (4.0, 0.25, 7): 1.805770763715077, (4.0, 0.5, 5): 1.6885897713275433, (4.0, 0.5, 7): 1.7853898605316723, (4.0, 1.0, 5): 1.6211503730756027, (4.0, 1.0, 7): 1.752287351339235}"
lolo,9,gp_augmented_wknn,n_gp_keys,89
lolo,9,gp_augmented_wknn,n_real_refs,58
lolo,9,gp_augmented_wknn,n_virtual_refs,59
lolo,10,gp_augmented_wknn,selected_delta,2.0
lolo,10,gp_augmented_wknn,selected_w_virt,1.0
lolo,10,gp_augmented_wknn,selected_k,5
lolo,10,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.4873621064461435, (2.0, 0.25, 7): 1.657962662265348, (2.0, 0.5, 5): 1.4578765139070289, (2.0, 0.5, 7): 1.6180886362278, (2.0, 1.0, 5): 1.4546208100846987, (2.0, 1.0, 7): 1.6036600772480774, (4.0, 0.25, 5): 1.6688391633136137, (4.0, 0.25, 7): 1.8110265095213882, (4.0, 0.5, 5): 1.6329252215012817, (4.0, 0.5, 7): 1.7954982163165532, (4.0, 1.0, 5): 1.5990035241160763, (4.0, 1.0, 7): 1.778624467416284}"
lolo,10,gp_augmented_wknn,n_gp_keys,89
lolo,10,gp_augmented_wknn,n_real_refs,58
lolo,10,gp_augmented_wknn,n_virtual_refs,59
lolo,11,gp_augmented_wknn,selected_delta,2.0
lolo,11,gp_augmented_wknn,selected_w_virt,0.5
lolo,11,gp_augmented_wknn,selected_k,5
lolo,11,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5430242659722706, (2.0, 0.25, 7): 1.7217029094185274, (2.0, 0.5, 5): 1.534564387549741, (2.0, 0.5, 7): 1.6720593769176035, (2.0, 1.0, 5): 1.551149788716964, (2.0, 1.0, 7): 1.6257839395053353, (4.0, 0.25, 5): 1.7544648581046507, (4.0, 0.25, 7): 1.819127119693185, (4.0, 0.5, 5): 1.7162929798586062, (4.0, 0.5, 7): 1.7959705459988384, (4.0, 1.0, 5): 1.6676778241889343, (4.0, 1.0, 7): 1.785261305853256}"
lolo,11,gp_augmented_wknn,n_gp_keys,89
lolo,11,gp_augmented_wknn,n_real_refs,58
lolo,11,gp_augmented_wknn,n_virtual_refs,59
lolo,12,gp_augmented_wknn,selected_delta,2.0
lolo,12,gp_augmented_wknn,selected_w_virt,0.5
lolo,12,gp_augmented_wknn,selected_k,5
lolo,12,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5164767015882012, (2.0, 0.25, 7): 1.6688848086031305, (2.0, 0.5, 5): 1.5037308074933524, (2.0, 0.5, 7): 1.6339167651622826, (2.0, 1.0, 5): 1.5101713973759296, (2.0, 1.0, 7): 1.6154173327876773, (4.0, 0.25, 5): 1.701612689602207, (4.0, 0.25, 7): 1.7519691869577172, (4.0, 0.5, 5): 1.6602513206302665, (4.0, 0.5, 7): 1.7451542408251723, (4.0, 1.0, 5): 1.6245234720436195, (4.0, 1.0, 7): 1.7479098420246535}"
lolo,12,gp_augmented_wknn,n_gp_keys,89
lolo,12,gp_augmented_wknn,n_real_refs,58
lolo,12,gp_augmented_wknn,n_virtual_refs,59
lolo,13,gp_augmented_wknn,selected_delta,2.0
lolo,13,gp_augmented_wknn,selected_w_virt,1.0
lolo,13,gp_augmented_wknn,selected_k,5
lolo,13,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5071599050719897, (2.0, 0.25, 7): 1.6558831509016083, (2.0, 0.5, 5): 1.479133615944013, (2.0, 0.5, 7): 1.6132450779618226, (2.0, 1.0, 5): 1.4715900693011639, (2.0, 1.0, 7): 1.5853950944327801, (4.0, 0.25, 5): 1.723797834840081, (4.0, 0.25, 7): 1.7444527994182843, (4.0, 0.5, 5): 1.686960202376817, (4.0, 0.5, 7): 1.7399747027860182, (4.0, 1.0, 5): 1.654753392714143, (4.0, 1.0, 7): 1.7334580798990806}"
lolo,13,gp_augmented_wknn,n_gp_keys,89
lolo,13,gp_augmented_wknn,n_real_refs,58
lolo,13,gp_augmented_wknn,n_virtual_refs,59
lolo,14,gp_augmented_wknn,selected_delta,2.0
lolo,14,gp_augmented_wknn,selected_w_virt,1.0
lolo,14,gp_augmented_wknn,selected_k,5
lolo,14,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5266690194803452, (2.0, 0.25, 7): 1.6648873859403772, (2.0, 0.5, 5): 1.4977250198186556, (2.0, 0.5, 7): 1.6188624634382587, (2.0, 1.0, 5): 1.4907487999017899, (2.0, 1.0, 7): 1.594580667910156, (4.0, 0.25, 5): 1.7305778426261704, (4.0, 0.25, 7): 1.7508662753842748, (4.0, 0.5, 5): 1.6999466827332295, (4.0, 0.5, 7): 1.746240171170165, (4.0, 1.0, 5): 1.6708861383065374, (4.0, 1.0, 7): 1.740864118088194}"
lolo,14,gp_augmented_wknn,n_gp_keys,89
lolo,14,gp_augmented_wknn,n_real_refs,58
lolo,14,gp_augmented_wknn,n_virtual_refs,59
lolo,15,gp_augmented_wknn,selected_delta,2.0
lolo,15,gp_augmented_wknn,selected_w_virt,1.0
lolo,15,gp_augmented_wknn,selected_k,5
lolo,15,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5695253183408606, (2.0, 0.25, 7): 1.7106128415994812, (2.0, 0.5, 5): 1.547676137785644, (2.0, 0.5, 7): 1.6558269234136427, (2.0, 1.0, 5): 1.5443665384660907, (2.0, 1.0, 7): 1.6070518074625966, (4.0, 0.25, 5): 1.7542202536180183, (4.0, 0.25, 7): 1.767663483358295, (4.0, 0.5, 5): 1.7232401563400639, (4.0, 0.5, 7): 1.7593093756892941, (4.0, 1.0, 5): 1.686607511778436, (4.0, 1.0, 7): 1.755119777028608}"
lolo,15,gp_augmented_wknn,n_gp_keys,89
lolo,15,gp_augmented_wknn,n_real_refs,58
lolo,15,gp_augmented_wknn,n_virtual_refs,59
lolo,16,gp_augmented_wknn,selected_delta,2.0
lolo,16,gp_augmented_wknn,selected_w_virt,1.0
lolo,16,gp_augmented_wknn,selected_k,5
lolo,16,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5257519067284742, (2.0, 0.25, 7): 1.662631378236564, (2.0, 0.5, 5): 1.4978941387547022, (2.0, 0.5, 7): 1.615760618531872, (2.0, 1.0, 5): 1.4868195374833915, (2.0, 1.0, 7): 1.5780700242982484, (4.0, 0.25, 5): 1.7082381801577435, (4.0, 0.25, 7): 1.7270678456047113, (4.0, 0.5, 5): 1.6791913014950801, (4.0, 0.5, 7): 1.7202799615687814, (4.0, 1.0, 5): 1.6453423684741448, (4.0, 1.0, 7): 1.7194542020496946}"
lolo,16,gp_augmented_wknn,n_gp_keys,89
lolo,16,gp_augmented_wknn,n_real_refs,58
lolo,16,gp_augmented_wknn,n_virtual_refs,59
lolo,17,gp_augmented_wknn,selected_delta,2.0
lolo,17,gp_augmented_wknn,selected_w_virt,1.0
lolo,17,gp_augmented_wknn,selected_k,5
lolo,17,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6318508783852663, (2.0, 0.25, 7): 1.7549372469339983, (2.0, 0.5, 5): 1.6034124462301582, (2.0, 0.5, 7): 1.7099560507911795, (2.0, 1.0, 5): 1.592416639626141, (2.0, 1.0, 7): 1.6740914675702674, (4.0, 0.25, 5): 1.7952599065472492, (4.0, 0.25, 7): 1.7733562293555154, (4.0, 0.5, 5): 1.7665577643130042, (4.0, 0.5, 7): 1.7615698142645841, (4.0, 1.0, 5): 1.732997469994798, (4.0, 1.0, 7): 1.7532074994601483}"
lolo,17,gp_augmented_wknn,n_gp_keys,89
lolo,17,gp_augmented_wknn,n_real_refs,58
lolo,17,gp_augmented_wknn,n_virtual_refs,59
lolo,18,gp_augmented_wknn,selected_delta,2.0
lolo,18,gp_augmented_wknn,selected_w_virt,1.0
lolo,18,gp_augmented_wknn,selected_k,5
