method,held_out,error,true_x,true_y
wcl_corridor,35,4.7523930028706545,0.0,36.0
wcl_corridor,36,5.65294176211831,0.0,38.0
wcl_corridor,37,3.7616965970930494,0.0,40.0
wcl_corridor,38,1.8009192691934572,0.0,42.0
wcl_corridor,39,0.5828479228544552,0.0,44.0
wcl_corridor,40,1.8800681144575009,0.0,46.0
wcl_corridor,41,4.201788471276913,0.0,48.0
wcl_corridor,42,5.7362434260091675,0.0,50.0
wcl_corridor,43,1.8857268072971038,0.0,52.0
wcl_corridor,44,5.104547961605411,0.0,54.0
wcl_corridor,45,5.438967579239191,0.0,56.0
wcl_corridor,46,4.742788560414071,2.0,56.0
wcl_corridor,47,3.0450667507909417,4.0,56.0
wcl_corridor,48,0.2529219191245584,6.0,56.0
wcl_corridor,49,1.5058159160932014,8.0,56.0
wcl_corridor,50,1.6762469568496243,10.0,56.0
wcl_corridor,51,1.0118774633994256,12.0,56.0
wcl_corridor,52,0.4329478997063685,14.0,56.0
wcl_corridor,53,1.2977731497017366,16.0,56.0
wcl_corridor,54,2.8205187595821926,18.0,56.0
wcl_corridor,55,3.197047094106786,20.0,56.0
wcl_corridor,56,1.807549592721056,22.0,56.0
wcl_corridor,57,1.6303117183198204,24.0,56.0
wcl_corridor,58,0.4670661838601653,26.0,56.0
wcl_corridor,59,2.8076023008181785,28.0,56.0
wcl_linpower,1,2.6916294309788196,32.0,0.0
wcl_linpower,2,6.876987784505013,30.0,0.0
wcl_linpower,3,5.40767081143707,28.0,0.0
wcl_linpower,4,4.720355087150413,26.0,0.0
wcl_linpower,5,3.0684389670025936,24.0,0.0
wcl_linpower,6,1.0332697477263724,22.0,0.0
wcl_linpower,7,1.486501463946235,20.0,0.0
wcl_linpower,8,0.18154247728227607,18.0,0.0
wcl_linpower,9,0.435991888361059,16.0,0.0
wcl_linpower,10,0.45947496342860367,14.0,0.0
wcl_linpower,11,1.8485852294239116,12.0,0.0
wcl_linpower,12,1.2183127946358032,10.0,0.0
wcl_linpower,13,1.6810218423750578,8.0,0.0
wcl_linpower,14,3.902380407762841,6.0,0.0
wcl_linpower,15,5.136757914069673,4.0,0.0
wcl_linpower,16,8.230175352856326,2.0,0.0
wcl_linpower,17,11.660858287598295,0.0,0.0
wcl_linpower,18,4.9075601157256274,0.0,2.0
wcl_linpower,19,9.742138662047077,0.0,4.0
wcl_linpower,20,9.443247684580427,0.0,6.0
wcl_linpower,21,8.34831045637737,0.0,8.0
wcl_linpower,22,5.728900750885716,0.0,10.0
wcl_linpower,23,3.74189699300746,0.0,12.0
wcl_linpower,24,2.4880912992403115,0.0,14.0
wcl_linpower,25,1.0490581282543094,0.0,16.0
wcl_linpower,26,2.5189277251600624,0.0,18.0
wcl_linpower,27,3.876199418294473,0.0,20.0
wcl_linpower,28,4.65773721647403,0.0,22.0
wcl_linpower,29,1.256549266938655,0.0,24.0
wcl_linpower,30,1.6557432074669596,0.0,26.0
wcl_linpower,31,0.8087198080966457,0.0,28.0
wcl_linpower,32,1.8141032671394854,0.0,30.0
wcl_linpower,33,1.6684671354078817,0.0,32.0
wcl_linpower,34,3.795862288860809,0.0,34.0
wcl_linpower,35,4.984725692964111,0.0,36.0
wcl_linpower,36,3.171291973038846,0.0,38.0
wcl_linpower,37,3.7717380114552572,0.0,40.0
wcl_linpower,38,2.033900073886775,0.0,42.0
wcl_linpower,39,1.1530428480542707,0.0,44.0
wcl_linpower,40,2.1487341840287115,0.0,46.0
wcl_linpower,41,4.210910505552688,0.0,48.0
wcl_linpower,42,5.862659213970596,0.0,50.0
wcl_linpower,43,3.4794418153987334,0.0,52.0
wcl_linpower,44,5.037885469700136,0.0,54.0
wcl_linpower,45,5.523670668603135,0.0,56.0
wcl_linpower,46,5.1368336587886665,2.0,56.0
wcl_linpower,47,2.8167943200803895,4.0,56.0
wcl_linpower,48,1.1261082066504262,6.0,56.0
wcl_linpower,49,2.0298789752848307,8.0,56.0
wcl_linpower,50,1.4726948802242184,10.0,56.0
wcl_linpower,51,1.240211112729456,12.0,56.0
wcl_linpower,52,0.7010689256082908,14.0,56.0
wcl_linpower,53,0.33045589300164335,16.0,56.0
wcl_linpower,54,2.840965476655072,18.0,56.0
wcl_linpower,55,3.061039688656567,20.0,56.0
wcl_linpower,56,2.3491818591800357,22.0,56.0
wcl_linpower,57,2.087395573568065,24.0,56.0
wcl_linpower,58,1.3568604269753581,26.0,56.0
wcl_linpower,59,3.052584536221799,28.0,56.0
wcl_powerdomain,1,2.521122402712082,32.0,0.0
wcl_powerdomain,2,7.094744305861339,30.0,0.0
wcl_powerdomain,3,5.442401765228897,28.0,0.0
wcl_powerdomain,4,4.54578953740138,26.0,0.0
wcl_powerdomain,5,3.092761478685413,24.0,0.0
wcl_powerdomain,6,0.9983223890500509,22.0,0.0
wcl_powerdomain,7,1.7362202901905837,20.0,0.0
wcl_powerdomain,8,2.810494928217234,18.0,0.0
wcl_powerdomain,9,0.17684950769291258,16.0,0.0
wcl_powerdomain,10,0.9564407008643724,14.0,0.0
wcl_powerdomain,11,2.105289605653662,12.0,0.0
wcl_powerdomain,12,1.19170125762999,10.0,0.0
wcl_powerdomain,13,1.6814203252920394,8.0,0.0
wcl_powerdomain,14,3.962632533778379,6.0,0.0
wcl_powerdomain,15,5.143062900677329,4.0,0.0
wcl_powerdomain,16,12.169324421571217,2.0,0.0
wcl_powerdomain,17,11.162391644024266,0.0,0.0
wcl_powerdomain,18,2.502155048074334,0.0,2.0
wcl_powerdomain,19,9.018627421043963,0.0,4.0
wcl_powerdomain,20,9.414810736072134,0.0,6.0
wcl_powerdomain,21,7.795055211988487,0.0,8.0
wcl_powerdomain,22,5.696233203862501,0.0,10.0
wcl_powerdomain,23,3.7083640346278948,0.0,12.0
wcl_powerdomain,24,2.7426377214158966,0.0,14.0
wcl_powerdomain,25,1.051656436567231,0.0,16.0
wcl_powerdomain,26,2.5356979339052947,0.0,18.0
wcl_powerdomain,27,3.8479204223033063,0.0,20.0
wcl_powerdomain,28,4.848735691432658,0.0,22.0
wcl_powerdomain,29,1.9842188794627347,0.0,24.0
wcl_powerdomain,30,2.1306346477315845,0.0,26.0
wcl_powerdomain,31,0.6384496169421908,0.0,28.0
wcl_powerdomain,32,2.814764938962698,0.0,30.0
wcl_powerdomain,33,1.704081016339106,0.0,32.0
wcl_powerdomain,34,3.791007693029122,0.0,34.0
wcl_powerdomain,35,4.823649448504289,0.0,36.0
wcl_powerdomain,36,5.721120598101986,0.0,38.0
wcl_powerdomain,37,3.889205579987812,0.0,40.0
wcl_powerdomain,38,2.0493142851685424,0.0,42.0
wcl_powerdomain,39,1.1202948941015793,0.0,44.0
wcl_powerdomain,40,2.1583932242056405,0.0,46.0
wcl_powerdomain,41,4.369301359875952,0.0,48.0
wcl_powerdomain,42,5.840117413243515,0.0,50.0
wcl_powerdomain,43,3.402858379099406,0.0,52.0
wcl_powerdomain,44,5.031995356495413,0.0,54.0
wcl_powerdomain,45,5.48144037063893,0.0,56.0
wcl_powerdomain,46,4.805983851661869,2.0,56.0
wcl_powerdomain,47,3.1552833844467707,4.0,56.0
wcl_powerdomain,48,1.062728443190247,6.0,56.0
wcl_powerdomain,49,1.5403724424666752,8.0,56.0
wcl_powerdomain,50,1.6874452659900216,10.0,56.0
wcl_powerdomain,51,1.147920907040465,12.0,56.0
wcl_powerdomain,52,0.757260809567994,14.0,56.0
wcl_powerdomain,53,1.354090036462466,16.0,56.0
wcl_powerdomain,54,2.8709266736738748,18.0,56.0
wcl_powerdomain,55,3.3426684198141903,20.0,56.0
wcl_powerdomain,56,2.1068920438435783,22.0,56.0
wcl_powerdomain,57,2.0789649918512447,24.0,56.0
wcl_powerdomain,58,1.360527266746118,26.0,56.0
wcl_powerdomain,59,3.062647031465082,28.0,56.0
wcl_topl,1,2.521122402712082,32.0,0.0
wcl_topl,2,7.094744305861342,30.0,0.0
wcl_topl,3,5.442401765228894,28.0,0.0
wcl_topl,4,4.5457895374013875,26.0,0.0
wcl_topl,5,3.0927614786854165,24.0,0.0
wcl_topl,6,0.998322389050049,22.0,0.0
wcl_topl,7,1.7362202901905806,20.0,0.0
wcl_topl,8,2.8104949282172376,18.0,0.0
wcl_topl,9,0.1768495076929122,16.0,0.0
wcl_topl,10,0.9564407008643725,14.0,0.0
wcl_topl,11,2.105289605653662,12.0,0.0
wcl_topl,12,1.191701257629988,10.0,0.0
wcl_topl,13,1.6814203252920394,8.0,0.0
wcl_topl,14,3.962632533778377,6.0,0.0
wcl_topl,15,5.143062900677329,4.0,0.0
wcl_topl,16,12.169324421571217,2.0,0.0
wcl_topl,17,11.162391644024268,0.0,0.0
wcl_topl,18,3.1173353471642904,0.0,2.0
wcl_topl,19,9.018627421043965,0.0,4.0
wcl_topl,20,9.414810736072129,0.0,6.0
wcl_topl,21,7.795055211988485,0.0,8.0
wcl_topl,22,5.696233203862502,0.0,10.0
wcl_topl,23,3.7083640346279014,0.0,12.0
wcl_topl,24,2.7426377214158966,0.0,14.0
wcl_topl,25,1.051656436567231,0.0,16.0
wcl_topl,26,2.5356979339052947,0.0,18.0
wcl_topl,27,3.84792042230331,0.0,20.0
wcl_topl,28,4.848735691432658,0.0,22.0
wcl_topl,29,1.9842188794627382,0.0,24.0
wcl_topl,30,2.130634647731588,0.0,26.0
wcl_topl,31,0.638449616942192,0.0,28.0
wcl_topl,32,2.814764938962698,0.0,30.0
wcl_topl,33,1.704081016339109,0.0,32.0
wcl_topl,34,3.791007693029115,0.0,34.0
wcl_topl,35,4.823649448504286,0.0,36.0
wcl_topl,36,5.721120598101993,0.0,38.0
wcl_topl,37,3.8892055799878187,0.0,40.0
wcl_topl,38,2.0493142851685424,0.0,42.0
wcl_topl,39,1.1202948941015831,0.0,44.0
wcl_topl,40,2.1583932242056343,0.0,46.0
wcl_topl,41,4.3693013598759585,0.0,48.0
wcl_topl,42,5.840117413243515,0.0,50.0
wcl_topl,43,3.402858379099413,0.0,52.0
wcl_topl,44,5.031995356495413,0.0,54.0
wcl_topl,45,5.481440370638931,0.0,56.0
wcl_topl,46,4.805983851661868,2.0,56.0
wcl_topl,47,3.155283384446768,4.0,56.0
wcl_topl,48,1.0627284431902542,6.0,56.0
wcl_topl,49,1.5403724424666767,8.0,56.0
wcl_topl,50,1.687445265990021,10.0,56.0
wcl_topl,51,1.14792090704046,12.0,56.0
wcl_topl,52,0.7572608095679871,14.0,56.0
wcl_topl,53,1.3540900364624606,16.0,56.0
wcl_topl,54,2.8709266736738646,18.0,56.0
wcl_topl,55,3.342668419814198,20.0,56.0
wcl_topl,56,2.106892043843587,22.0,56.0
wcl_topl,57,2.0789649918512447,24.0,56.0
wcl_topl,58,1.3605272667461366,26.0,56.0
wcl_topl,59,3.062647031465079,28.0,56.0
wcl_varweight,1,2.359735722993072,32.0,0.0
wcl_varweight,2,6.511190028813352,30.0,0.0
wcl_varweight,3,6.479369956034939,28.0,0.0
wcl_varweight,4,4.231801233722241,26.0,0.0
wcl_varweight,5,2.403909449559745,24.0,0.0
wcl_varweight,6,0.8761652806386916,22.0,0.0
wcl_varweight,7,1.843777157281736,20.0,0.0
wcl_varweight,8,7.668727663030621,18.0,0.0
wcl_varweight,9,3.877710525887924,16.0,0.0
wcl_varweight,10,1.1876266180281232,14.0,0.0
wcl_varweight,11,1.115847488879458,12.0,0.0
wcl_varweight,12,1.2664641805348655,10.0,0.0
wcl_varweight,13,1.8453266374253172,8.0,0.0
wcl_varweight,14,4.11716003802939,6.0,0.0
wcl_varweight,15,5.107824260408164,4.0,0.0
wcl_varweight,16,14.063361093721786,2.0,0.0
wcl_varweight,17,13.61963441547487,0.0,0.0
wcl_varweight,18,6.18203002426858,0.0,2.0
wcl_varweight,19,3.3048678484059884,0.0,4.0
wcl_varweight,20,9.204940320877453,0.0,6.0
wcl_varweight,21,7.588690483633296,0.0,8.0
wcl_varweight,22,5.421789744551033,0.0,10.0
wcl_varweight,23,3.5119179625755863,0.0,12.0
wcl_varweight,24,2.0494325304622594,0.0,14.0
wcl_varweight,25,1.0740973074535678,0.0,16.0
wcl_varweight,26,2.572200230373747,0.0,18.0
wcl_varweight,27,3.5172995997167584,0.0,20.0
wcl_varweight,28,6.320983929788582,0.0,22.0
wcl_varweight,29,6.811240557491973,0.0,24.0
wcl_varweight,30,1.9980426282785768,0.0,26.0
wcl_varweight,31,4.756727444539736,0.0,28.0
wcl_varweight,32,8.330814909442632,0.0,30.0
wcl_varweight,33,1.7148831872607169,0.0,32.0
wcl_varweight,34,3.7002895155545468,0.0,34.0
wcl_varweight,35,7.064272078488291,0.0,36.0
wcl_varweight,36,7.302090417539898,0.0,38.0
wcl_varweight,37,3.417916902548198,0.0,40.0
wcl_varweight,38,0.965005930567956,0.0,42.0
wcl_varweight,39,1.2569887406604185,0.0,44.0
wcl_varweight,40,2.6530282942439127,0.0,46.0
wcl_varweight,41,4.545200074662488,0.0,48.0
wcl_varweight,42,6.056196446145467,0.0,50.0
wcl_varweight,43,4.088816823614521,0.0,52.0
wcl_varweight,44,5.257098883375026,0.0,54.0
wcl_varweight,45,6.864570379019528,0.0,56.0
wcl_varweight,46,3.3289645160383383,2.0,56.0
wcl_varweight,47,9.340753117526779,4.0,56.0
wcl_varweight,48,1.7181311265141983,6.0,56.0
wcl_varweight,49,2.5846682959738585,8.0,56.0
wcl_varweight,50,0.24217456383597089,10.0,56.0
wcl_varweight,51,0.7577845856557871,12.0,56.0
wcl_varweight,52,0.9615720595567033,14.0,56.0
wcl_varweight,53,3.3362109325105993,16.0,56.0
wcl_varweight,54,0.8773403304537596,18.0,56.0
wcl_varweight,55,1.4361124115840176,20.0,56.0
wcl_varweight,56,1.1099446399330302,22.0,56.0
wcl_varweight,57,2.0933276742421554,24.0,56.0
wcl_varweight,58,1.4000122568718802,26.0,56.0
wcl_varweight,59,3.0249613386787293,28.0,56.0
wknn,1,3.3209943572940084,32.0,0.0
wknn,2,0.7554895565917761,30.0,0.0
wknn,3,1.2080023698577023,28.0,0.0
wknn,4,1.0069003198773494,26.0,0.0
wknn,5,0.73812733874421,24.0,0.0
wknn,6,4.041704033669557,22.0,0.0
wknn,7,0.4937257198316978,20.0,0.0
wknn,8,0.7903407339986543,18.0,0.0
wknn,9,0.757537215888366,16.0,0.0
wknn,10,1.7373616523085804,14.0,0.0
wknn,11,1.6550982201402356,12.0,0.0
wknn,12,0.7969887637106741,10.0,0.0
wknn,13,1.31087946479607,8.0,0.0
wknn,14,1.0638777383171902,6.0,0.0
wknn,15,1.2863702469154354,4.0,0.0
wknn,16,3.7431206457701975,2.0,0.0
wknn,17,1.8525290964029144,0.0,0.0
wknn,18,1.0122112416955882,0.0,2.0
wknn,19,0.9753112908746164,0.0,4.0
wknn,20,0.5093530046365666,0.0,6.0
wknn,21,1.3780112269878941,0.0,8.0
wknn,22,1.3728854612309807,0.0,10.0
wknn,23,0.9772158158356632,0.0,12.0
wknn,24,1.372040170800286,0.0,14.0
wknn,25,0.5024660069910372,0.0,16.0
wknn,26,1.7692394737412087,0.0,18.0
wknn,27,0.9426964152454254,0.0,20.0
wknn,28,1.2887891138738716,0.0,22.0
wknn,29,1.596242399934198,0.0,24.0
wknn,30,4.436865417407692,0.0,26.0
wknn,31,4.557977837751938,0.0,28.0
wknn,32,3.9074508969152895,0.0,30.0
wknn,33,4.725022928385137,0.0,32.0
wknn,34,9.542837930230927,0.0,34.0
wknn,35,6.717045863925428,0.0,36.0
wknn,36,4.167037705852188,0.0,38.0
wknn,37,3.954403932788793,0.0,40.0
wknn,38,1.3441332035742377,0.0,42.0
wknn,39,1.15850184874364,0.0,44.0
wknn,40,0.9671217981285807,0.0,46.0
wknn,41,0.9384618890192016,0.0,48.0
wknn,42,1.0146469302261778,0.0,50.0
wknn,43,1.6033214978254406,0.0,52.0
wknn,44,1.2293646132072311,0.0,54.0
wknn,45,1.945184418147782,0.0,56.0
wknn,46,3.9001826745218082,2.0,56.0
wknn,47,1.081389870744938,4.0,56.0
wknn,48,1.3696906865613085,6.0,56.0
wknn,49,2.0425318567010002,8.0,56.0
wknn,50,4.13970745529375,10.0,56.0
wknn,51,3.950458046974349,12.0,56.0
wknn,52,1.3231058897603507,14.0,56.0
wknn,53,1.084751732176679,16.0,56.0
wknn,54,3.239888125530861,18.0,56.0
wknn,55,0.9972834975400175,20.0,56.0
wknn,56,0.3682901143532611,22.0,56.0
wknn,57,1.4125250371750901,24.0,56.0
wknn,58,0.8296599816355972,26.0,56.0
wknn,59,3.682894238385085,28.0,56.0
